subj_idx,rt,response,group,conf,stim
9,0.277,0,PD-On,LL,1
9,0.347,0,PD-On,LL,1
9,0.252,1,PD-On,LL,2
9,0.237,0,PD-On,LL,1
9,0.306,1,PD-On,LL,2
9,0.364,0,PD-On,LL,1
9,0.29,0,PD-On,LL,1
9,0.369,0,PD-On,LL,1
9,0.37,1,PD-On,LL,2
9,0.34,0,PD-On,LL,1
9,0.383,1,PD-On,LL,2
9,0.322,0,PD-On,LL,1
9,0.374,1,PD-On,LL,2
9,0.308,1,PD-On,LL,2
9,0.304,1,PD-On,LL,2
9,0.344,1,PD-On,LL,2
9,0.377,0,PD-On,LL,1
9,0.33,0,PD-On,LL,1
9,0.342,0,PD-On,LL,1
9,0.389,0,PD-On,LL,1
9,0.445,1,PD-On,LL,2
9,0.327,1,PD-On,LL,2
9,0.259,1,PD-On,LL,2
9,0.336,0,PD-On,LL,1
9,0.268,1,PD-On,LL,2
9,0.401,0,PD-On,LL,1
9,0.336,1,PD-On,LL,2
9,0.265,1,PD-On,LL,2
9,0.251,0,PD-On,LL,1
9,0.317,0,PD-On,LL,1
9,0.3,0,PD-On,LL,1
9,0.336,0,PD-On,LL,2
9,0.359,0,PD-On,LL,1
9,0.243,1,PD-On,LL,2
9,0.247,0,PD-On,LL,1
9,0.416,1,PD-On,LL,2
9,0.346,0,PD-On,LL,1
9,0.299,1,PD-On,LL,2
9,0.24,1,PD-On,LL,2
9,0.29,0,PD-On,LL,1
9,0.361,1,PD-On,LL,2
9,0.268,1,PD-On,LL,2
9,0.281,0,PD-On,LL,1
9,0.386,1,PD-On,LL,2
9,0.371,0,PD-On,LL,1
9,0.356,0,PD-On,LL,1
9,0.32,1,PD-On,LL,2
9,0.347,1,PD-On,LL,2
9,0.297,1,PD-On,LL,2
9,0.334,1,PD-On,LL,2
9,0.345,1,PD-On,LL,2
9,0.276,1,PD-On,LL,2
9,0.253,1,PD-On,LL,2
9,0.235,1,PD-On,LL,2
9,0.335,1,PD-On,LL,2
9,0.252,0,PD-On,LL,1
9,0.358,1,PD-On,LL,2
9,0.313,1,PD-On,LL,2
9,0.384,1,PD-On,LL,2
9,0.279,1,PD-On,LL,2
9,0.272,0,PD-On,LL,1
9,0.375,0,PD-On,LL,1
9,0.254,0,PD-On,LL,1
9,0.303,0,PD-On,LL,1
9,0.239,0,PD-On,LL,1
9,0.253,1,PD-On,LL,2
9,0.325,1,PD-On,LL,2
9,0.358,0,PD-On,LL,1
9,0.312,0,PD-On,LL,1
9,0.285,1,PD-On,LL,2
9,0.273,0,PD-On,LL,1
9,0.364,0,PD-On,LL,1
9,0.283,1,PD-On,LL,2
9,0.343,1,PD-On,LL,2
9,0.395,1,PD-On,LL,2
9,0.397,1,PD-Off,LH,2
9,0.413,1,PD-Off,LH,2
9,0.347,1,PD-Off,LH,2
9,0.316,1,PD-Off,LH,2
9,0.336,1,PD-Off,LH,2
9,0.339,0,PD-Off,LH,1
9,0.312,1,PD-Off,LH,2
9,0.373,1,PD-Off,LH,2
9,0.4,0,PD-Off,LH,1
9,0.386,1,PD-Off,LH,2
9,0.336,1,PD-Off,LH,2
9,0.398,1,PD-Off,LH,2
9,0.395,1,PD-Off,LH,2
9,0.303,1,PD-Off,LH,1
9,0.302,0,PD-Off,LH,1
9,0.351,1,PD-Off,LH,2
9,0.36,0,PD-Off,LH,1
9,0.386,1,PD-Off,LH,2
9,0.33,0,PD-Off,LH,1
9,0.369,1,PD-Off,LH,2
9,0.345,0,PD-Off,LH,1
9,0.348,0,PD-Off,LH,1
9,0.275,1,PD-Off,LH,2
9,0.254,1,PD-Off,LH,2
9,0.322,1,PD-Off,LH,2
9,0.279,0,PD-Off,LH,1
9,0.267,0,PD-Off,LH,1
9,0.442,0,PD-Off,LH,1
9,0.425,0,PD-Off,LH,1
9,0.305,1,PD-Off,LH,2
9,0.353,0,PD-Off,LH,1
9,0.347,0,PD-Off,LH,1
9,0.351,0,PD-Off,LH,1
9,0.339,1,PD-Off,LH,2
9,0.32,0,PD-Off,LH,1
9,0.269,1,PD-Off,LH,2
9,0.311,1,PD-Off,LH,2
9,0.311,0,PD-Off,LH,1
9,0.271,0,PD-Off,LH,1
9,0.253,1,PD-Off,LH,2
9,0.266,0,PD-Off,LH,1
9,0.313,1,PD-Off,LH,1
9,0.295,1,PD-Off,LH,2
9,0.335,0,PD-Off,LH,1
9,0.314,0,PD-Off,LH,1
9,0.278,0,PD-Off,LH,1
9,0.269,0,PD-Off,LH,1
9,0.341,1,PD-Off,LH,2
9,0.391,1,PD-Off,LH,2
9,0.37,1,PD-Off,LH,2
9,0.351,1,PD-Off,LH,2
9,0.302,0,PD-Off,LH,1
9,0.259,1,PD-Off,LH,2
9,0.334,0,PD-Off,LH,1
9,0.316,0,PD-Off,LH,1
9,0.276,1,PD-Off,LH,2
9,0.257,1,PD-Off,LH,2
9,0.263,0,PD-Off,LH,1
9,0.313,0,PD-Off,LH,1
9,0.291,1,PD-Off,LH,2
9,0.301,0,PD-Off,LH,1
9,0.269,1,PD-Off,LH,2
9,0.43,1,PD-Off,LH,2
9,0.255,0,PD-Off,LH,1
9,0.321,0,PD-Off,LH,1
9,0.254,0,PD-Off,LH,1
9,0.38,1,PD-Off,LH,2
9,0.314,0,PD-Off,LH,1
9,0.298,0,PD-Off,LH,1
9,0.33,0,PD-Off,LH,1
9,0.408,0,PD-Off,LH,1
9,0.33,0,PD-Off,LH,1
9,0.248,1,PD-Off,LH,2
9,0.308,1,PD-Off,LH,2
9,0.286,0,PD-Off,LH,1
9,0.307,1,PD-Off,LH,2
9,0.311,0,PD-Off,LH,1
9,0.298,1,PD-Off,LH,2
9,0.319,0,PD-Off,LH,1
9,0.307,1,PD-Off,LH,2
9,0.306,0,PD-Off,LH,1
9,0.266,1,PD-Off,LH,2
9,0.345,1,PD-Off,LH,2
9,0.338,1,PD-Off,LH,2
9,0.285,1,PD-Off,LH,2
9,0.353,0,PD-Off,LH,1
9,0.357,1,PD-Off,LH,2
9,0.262,1,PD-Off,LH,2
9,0.347,1,PD-Off,LH,2
9,0.257,0,PD-Off,LH,1
9,0.321,1,PD-Off,LH,2
9,0.335,0,PD-Off,LH,1
9,0.294,0,PD-Off,LH,1
9,0.321,1,PD-Off,LH,2
9,0.363,1,PD-Off,LH,2
9,0.347,1,PD-Off,LH,2
9,0.266,1,PD-Off,LH,2
9,0.366,0,PD-Off,LH,1
9,0.28,1,PD-Off,LH,2
9,0.272,0,PD-Off,LH,1
9,0.352,0,PD-Off,LH,1
9,0.321,0,PD-Off,LH,1
9,0.371,1,PD-Off,LH,2
9,0.323,0,PD-Off,LH,1
9,0.333,0,PD-Off,LH,1
9,0.384,1,PD-Off,LH,2
9,0.359,1,PD-Off,LH,2
9,0.35,0,PD-Off,LH,1
9,0.307,0,PD-Off,LH,1
9,0.305,0,PD-Off,LH,1
9,0.317,0,PD-Off,LH,1
9,0.33,0,PD-Off,LH,1
9,0.326,0,PD-Off,LH,1
9,0.309,0,PD-Off,LH,1
9,0.353,1,PD-Off,LH,2
9,0.317,0,PD-On,LH,1
9,0.323,0,PD-On,LH,1
9,0.341,0,PD-On,LH,1
9,0.336,0,PD-On,LH,2
9,0.283,0,PD-On,LH,1
9,0.363,1,PD-On,LH,2
9,0.495,0,PD-On,LH,2
9,0.346,1,PD-On,LH,2
9,0.335,0,PD-On,LH,1
9,0.252,0,PD-On,LH,1
9,0.53,1,PD-On,LH,2
9,0.715,1,PD-On,LH,2
9,0.459,1,PD-On,LH,2
9,0.367,0,PD-On,LH,1
9,0.325,0,PD-On,LH,1
9,0.273,1,PD-On,LH,2
9,0.248,0,PD-On,LH,1
9,0.33,0,PD-On,LH,1
9,0.235,1,PD-On,LH,2
9,0.249,0,PD-On,LH,1
9,0.234,1,PD-On,LH,2
9,0.391,1,PD-On,LH,2
9,0.293,0,PD-On,LH,1
9,0.339,1,PD-On,LH,2
9,0.363,0,PD-On,LH,1
9,0.339,0,PD-On,LH,1
9,0.372,0,PD-On,LH,1
9,0.342,1,PD-On,LH,2
9,0.238,1,PD-On,LH,2
9,0.341,0,PD-On,LH,1
9,0.28,0,PD-On,LH,1
9,0.325,1,PD-On,LH,2
9,0.367,0,PD-On,LH,1
9,0.714,0,PD-On,LH,1
9,0.223,1,PD-On,LH,2
9,0.204,1,PD-On,LH,2
9,0.249,1,PD-On,LH,2
9,0.4,0,PD-On,LH,1
9,0.383,1,PD-On,LH,2
9,0.346,1,PD-On,LH,2
9,0.349,1,PD-On,LH,2
9,0.357,0,PD-On,LH,1
9,0.231,0,PD-On,LH,1
9,0.368,0,PD-On,LH,1
9,0.363,1,PD-On,LH,2
9,0.346,0,PD-On,LH,1
9,0.304,1,PD-On,LH,2
9,0.25,1,PD-On,LH,2
9,0.443,1,PD-On,LH,2
9,0.299,0,PD-On,LH,1
9,0.237,1,PD-On,LH,2
9,0.35,0,PD-On,LH,1
9,0.346,1,PD-On,LH,2
9,0.238,0,PD-On,LH,1
9,0.254,0,PD-On,LH,1
9,0.333,0,PD-On,LH,1
9,0.29,0,PD-On,LH,1
9,0.243,0,PD-On,LH,1
9,0.334,0,PD-On,LH,1
9,0.425,1,PD-On,LH,2
9,0.273,0,PD-On,LH,1
9,0.349,0,PD-On,LH,1
9,0.249,0,PD-On,LH,1
9,0.302,0,PD-On,LH,1
9,0.231,0,PD-On,LH,1
9,0.321,1,PD-On,LH,2
9,0.364,0,PD-On,LH,1
9,0.308,0,PD-On,LH,1
9,0.341,1,PD-On,LH,2
9,0.28,1,PD-On,LH,1
9,0.657,0,PD-On,LH,2
9,0.254,0,PD-On,LH,1
9,0.343,1,PD-On,LH,2
9,0.27,1,PD-On,LH,2
9,0.233,1,PD-On,LH,2
9,0.362,0,PD-On,LH,1
9,0.326,1,PD-On,LH,2
9,0.263,1,PD-On,LH,2
9,0.238,1,PD-On,LH,2
9,0.418,0,PD-On,LH,1
9,0.352,0,PD-On,LH,1
9,0.211,0,PD-On,LH,1
9,0.443,0,PD-On,LH,1
9,0.324,1,PD-On,LH,2
9,0.514,1,PD-On,LH,2
9,0.294,1,PD-On,LH,2
9,0.234,1,PD-On,LH,2
9,0.305,0,PD-On,LH,1
9,0.263,0,PD-On,LH,1
9,0.341,0,PD-On,LH,1
9,0.243,0,PD-On,LH,1
9,0.271,0,PD-On,LH,1
9,0.312,1,PD-On,LH,2
9,0.247,1,PD-On,LH,2
9,0.287,1,PD-On,LH,2
9,0.376,0,PD-On,LH,1
9,0.284,1,PD-On,LH,2
9,0.238,1,PD-On,LH,2
9,0.208,0,PD-On,LH,1
9,0.272,1,PD-On,LH,2
9,0.31,0,PD-On,LH,1
9,0.338,0,PD-On,LH,1
9,0.245,1,PD-On,LH,2
9,0.213,0,PD-On,LH,1
9,0.339,1,PD-On,LH,2
9,0.343,1,PD-On,LH,2
9,0.647,1,PD-On,LH,2
9,0.48,1,PD-On,LH,2
9,0.621,0,PD-On,LH,1
9,0.243,1,PD-On,LH,2
9,0.257,0,PD-On,LH,1
9,0.368,1,PD-On,LH,2
9,0.278,0,PD-On,LH,1
9,0.322,1,PD-On,LH,2
10,0.333,1,Control,SL,2
10,0.296,1,Control,SL,2
10,0.362,0,Control,SL,1
10,0.587,0,Control,SL,1
10,0.281,0,Control,SL,1
10,0.303,1,Control,SL,2
10,0.4,0,Control,SL,1
10,0.562,0,Control,SL,1
10,0.307,0,Control,SL,1
10,0.39,1,Control,SL,2
10,0.248,1,Control,SL,2
10,0.38,1,Control,SL,2
10,0.336,1,Control,SL,2
10,0.337,1,Control,SL,2
10,0.294,1,Control,SL,2
10,0.393,1,Control,SL,2
10,0.289,0,Control,SL,1
10,0.276,1,Control,SL,2
10,0.362,1,Control,SL,2
10,0.267,1,Control,SL,2
10,0.321,0,Control,SL,1
10,0.345,1,Control,SL,2
10,0.318,0,Control,SL,1
10,0.302,0,Control,SL,1
10,0.328,1,Control,SL,2
10,0.293,0,Control,SL,1
10,0.268,0,Control,SL,1
10,0.302,1,Control,SL,2
10,0.37,1,Control,SL,2
10,0.37,0,Control,SL,1
10,0.291,0,Control,SL,1
10,0.353,1,Control,SL,2
10,0.331,0,Control,SL,1
10,0.293,1,Control,SL,2
10,0.359,1,Control,SL,2
10,0.313,0,Control,SL,1
10,0.334,0,Control,SL,1
10,0.362,0,Control,SL,2
10,0.327,0,Control,SL,1
10,0.363,1,Control,SL,2
10,0.354,0,Control,SL,1
10,0.416,0,Control,SL,1
10,0.407,1,Control,SL,2
10,0.302,0,Control,SL,1
10,0.537,0,Control,SL,1
10,0.295,0,Control,SL,1
10,0.648,0,Control,SL,1
10,0.322,0,Control,SL,1
10,0.628,1,Control,SL,2
10,0.322,1,Control,SL,2
10,0.326,1,Control,SL,2
10,0.313,0,Control,SL,1
10,0.281,0,Control,SL,1
10,0.263,0,Control,SL,1
10,0.308,1,Control,SL,2
10,0.352,1,Control,SL,2
10,0.325,1,Control,SL,2
10,0.405,0,Control,SL,1
10,0.34,0,Control,SL,1
10,0.291,0,Control,SL,1
10,0.41,0,Control,SL,1
10,0.323,1,Control,SL,2
10,0.337,1,Control,SL,2
10,0.297,0,Control,SL,1
10,0.347,1,Control,SL,2
10,0.288,1,Control,SL,2
10,0.354,1,Control,SL,2
10,0.347,0,Control,SL,1
10,0.299,0,Control,SL,1
10,0.408,1,Control,SL,2
10,0.379,1,Control,SL,2
10,0.303,1,Control,SL,2
10,0.27,1,Control,SL,2
10,0.309,1,Control,SL,2
10,0.4,0,Control,SL,1
10,0.524,1,Control,SL,2
10,0.358,1,Control,SL,2
10,0.374,0,Control,SL,1
10,0.254,0,Control,SL,1
10,0.285,1,Control,SL,2
10,0.386,1,Control,SL,2
10,0.299,1,Control,SL,2
10,0.265,0,Control,SL,1
10,0.289,0,Control,SL,1
10,0.284,1,Control,SL,2
10,0.342,0,Control,SL,1
10,0.609,1,Control,SL,2
10,0.304,1,Control,SL,2
10,0.323,0,Control,SL,1
10,0.263,0,Control,SL,1
10,0.337,0,Control,SL,1
10,0.308,1,Control,SL,1
10,0.254,1,Control,SL,2
10,0.34,0,Control,SL,1
10,0.289,0,Control,SL,1
10,0.33,0,Control,SL,1
10,0.362,1,Control,SL,2
10,0.289,0,Control,SL,1
10,0.413,1,Control,SL,2
10,0.29,0,Control,SL,1
10,0.346,0,Control,SL,1
10,0.399,0,Control,SL,1
10,0.323,0,Control,SL,1
10,0.358,1,Control,SL,2
10,0.272,1,Control,SL,2
10,0.349,0,Control,SL,1
10,0.319,1,Control,SL,2
10,0.339,1,Control,SL,2
10,0.363,1,Control,SL,2
10,0.332,0,Control,SL,1
10,0.585,0,PD-Off,SL,1
10,0.735,0,PD-Off,SL,1
10,0.427,1,PD-Off,SL,2
10,0.823,0,PD-Off,SL,1
10,0.452,0,PD-Off,SL,1
10,0.915,1,PD-Off,SL,2
10,0.61,1,PD-Off,SL,2
10,0.567,0,PD-Off,SL,1
10,0.494,0,PD-Off,SL,1
10,0.675,0,PD-Off,SL,1
10,0.516,1,PD-Off,SL,2
10,0.523,1,PD-Off,SL,2
10,0.986,0,PD-Off,SL,1
10,0.675,0,PD-Off,SL,1
10,0.689,0,PD-Off,SL,1
10,0.491,1,PD-Off,SL,2
10,0.377,1,PD-Off,SL,2
10,0.423,1,PD-Off,SL,2
10,0.62,0,PD-Off,SL,1
10,0.456,1,PD-Off,SL,2
10,0.453,0,PD-Off,SL,1
10,0.719,1,PD-Off,SL,2
10,0.562,1,PD-Off,SL,2
10,0.704,0,PD-Off,SL,1
10,0.766,1,PD-Off,SL,2
10,0.447,0,PD-Off,SL,1
10,0.489,1,PD-Off,SL,2
10,0.433,0,PD-Off,SL,1
10,0.826,0,PD-Off,SL,1
10,0.451,1,PD-Off,SL,2
10,0.645,1,PD-Off,SL,2
10,0.465,1,PD-Off,SL,2
10,0.381,0,PD-Off,SL,1
10,0.529,0,PD-Off,SL,1
10,0.841,1,PD-Off,SL,2
10,0.662,1,PD-Off,SL,2
10,1.043,1,PD-Off,SL,2
10,0.487,1,PD-Off,SL,2
10,0.409,1,PD-Off,SL,2
10,0.373,0,PD-Off,SL,1
10,0.542,1,PD-Off,SL,2
10,0.609,0,PD-Off,SL,1
10,0.341,1,PD-Off,SL,2
10,0.547,0,PD-Off,SL,1
10,0.529,0,PD-Off,SL,1
10,0.47,0,PD-Off,SL,1
10,0.485,0,PD-Off,SL,1
10,1.282,0,PD-Off,SL,1
10,0.557,1,PD-Off,SL,2
10,0.472,0,PD-Off,SL,1
10,0.538,0,PD-Off,SL,1
10,0.711,1,PD-Off,SL,2
10,0.569,1,PD-Off,SL,2
10,0.55,0,PD-Off,SL,1
10,0.408,1,PD-Off,SL,2
10,0.57,1,PD-Off,SL,2
10,0.456,1,PD-Off,SL,2
10,0.373,0,PD-Off,SL,1
10,0.579,0,PD-Off,SL,1
10,0.487,1,PD-Off,SL,2
10,0.565,0,PD-Off,SL,1
10,0.422,1,PD-Off,SL,2
10,0.51,1,PD-Off,SL,2
10,0.671,0,PD-Off,SL,1
10,0.454,1,PD-Off,SL,2
10,0.46,1,PD-Off,SL,2
10,0.545,1,PD-Off,SL,2
10,0.438,1,PD-Off,SL,2
10,0.531,0,PD-Off,SL,1
10,0.767,0,PD-Off,SL,1
10,0.407,1,PD-Off,SL,2
10,0.43,0,PD-Off,SL,1
10,0.542,1,PD-Off,SL,2
10,0.769,1,PD-Off,SL,1
10,0.597,0,PD-Off,SL,1
10,0.507,1,PD-Off,SL,2
10,0.47,1,PD-Off,SL,2
10,0.745,1,PD-Off,SL,2
10,0.49,0,PD-Off,SL,1
10,0.576,0,PD-Off,SL,1
10,0.574,0,PD-Off,SL,1
10,0.515,0,PD-Off,SL,1
10,0.77,1,PD-Off,SL,2
10,0.521,0,PD-Off,SL,1
10,0.734,1,PD-Off,SL,2
10,0.545,1,PD-Off,SL,2
10,0.665,0,PD-Off,SL,1
10,0.503,1,PD-Off,SL,2
10,0.489,1,PD-Off,SL,2
10,0.353,1,PD-Off,SL,1
10,0.478,1,PD-Off,SL,2
10,0.486,0,PD-Off,SL,1
10,0.58,0,PD-Off,SL,1
10,0.611,1,PD-Off,SL,2
10,0.691,1,PD-Off,SL,2
10,0.526,0,PD-Off,SL,1
10,0.595,0,PD-Off,SL,1
10,0.576,1,PD-Off,SL,2
10,0.472,1,PD-Off,SL,2
10,0.48,1,PD-Off,SL,2
10,0.575,0,PD-Off,SL,1
10,0.682,0,PD-Off,SL,1
10,0.443,0,PD-Off,SL,1
10,0.67,1,PD-Off,SL,2
10,0.946,0,PD-Off,SL,1
10,0.774,0,PD-Off,SL,1
10,1.037,1,PD-Off,SL,2
10,0.423,0,PD-Off,SL,1
10,0.489,1,PD-Off,SL,2
10,0.476,0,PD-Off,SL,1
10,0.542,1,PD-Off,SL,2
10,0.471,0,PD-Off,SL,1
10,0.903,1,PD-Off,SL,2
10,0.386,0,PD-On,SL,1
10,0.435,0,PD-On,SL,1
10,0.508,0,PD-On,SL,1
10,0.469,1,PD-On,SL,2
10,0.582,0,PD-On,SL,1
10,0.579,0,PD-On,SL,1
10,0.385,1,PD-On,SL,2
10,0.474,0,PD-On,SL,1
10,0.623,1,PD-On,SL,2
10,0.346,0,PD-On,SL,1
10,0.47,0,PD-On,SL,1
10,0.394,0,PD-On,SL,1
10,0.424,0,PD-On,SL,1
10,0.442,0,PD-On,SL,1
10,0.432,1,PD-On,SL,2
10,0.435,1,PD-On,SL,2
10,0.479,0,PD-On,SL,1
10,0.444,1,PD-On,SL,2
10,0.496,0,PD-On,SL,1
10,0.384,0,PD-On,SL,1
10,0.468,0,PD-On,SL,1
10,0.467,1,PD-On,SL,2
10,0.423,0,PD-On,SL,1
10,0.375,1,PD-On,SL,2
10,0.548,0,PD-On,SL,1
10,0.521,1,PD-On,SL,2
10,0.431,0,PD-On,SL,1
10,0.4,1,PD-On,SL,2
10,0.632,0,PD-On,SL,1
10,0.61,0,PD-On,SL,1
10,0.551,1,PD-On,SL,2
10,0.449,0,PD-On,SL,1
10,0.419,1,PD-On,SL,2
10,0.464,0,PD-On,SL,1
10,0.438,1,PD-On,SL,2
10,0.406,1,PD-On,SL,2
10,0.426,0,PD-On,SL,1
10,0.493,1,PD-On,SL,2
10,0.461,0,PD-On,SL,1
10,0.446,1,PD-On,SL,2
10,0.352,1,PD-On,SL,2
10,0.414,0,PD-On,SL,1
10,0.559,0,PD-On,SL,1
10,0.425,1,PD-On,SL,2
10,0.679,0,PD-On,SL,1
10,0.856,0,PD-On,SL,1
10,0.449,1,PD-On,SL,2
10,0.42,0,PD-On,SL,1
10,0.418,1,PD-On,SL,2
10,0.406,0,PD-On,SL,1
10,0.459,1,PD-On,SL,2
10,0.381,0,PD-On,SL,1
10,0.452,0,PD-On,SL,1
10,0.45,1,PD-On,SL,2
10,0.442,1,PD-On,SL,2
10,0.496,1,PD-On,SL,2
10,0.555,1,PD-On,SL,2
10,0.587,0,PD-On,SL,1
10,0.384,0,PD-On,SL,1
10,0.37,0,PD-On,SL,2
10,0.437,0,PD-On,SL,1
10,0.541,1,PD-On,SL,2
10,0.325,1,PD-On,SL,2
10,0.381,1,PD-On,SL,2
10,0.474,0,PD-On,SL,1
10,0.484,0,PD-On,SL,1
10,0.388,1,PD-On,SL,2
10,0.644,1,PD-On,SL,2
10,0.47,1,PD-On,SL,2
10,0.755,1,PD-On,SL,2
10,0.428,1,PD-On,SL,2
10,0.397,1,PD-On,SL,2
10,0.425,1,PD-On,SL,2
10,0.406,0,PD-On,SL,1
10,0.64,1,PD-On,SL,2
10,0.412,0,PD-On,SL,1
10,0.409,0,PD-On,SL,1
10,0.539,1,PD-On,SL,2
10,0.424,0,PD-On,SL,1
10,0.449,1,PD-On,SL,2
10,0.408,0,PD-On,SL,1
10,0.445,1,PD-On,SL,2
10,0.485,0,PD-On,SL,1
10,0.547,0,PD-On,SL,1
10,0.42,1,PD-On,SL,2
10,0.444,1,PD-On,SL,2
10,0.414,1,PD-On,SL,2
10,0.568,0,PD-On,SL,1
10,0.667,1,PD-On,SL,2
10,0.449,1,PD-On,SL,2
10,0.411,1,PD-On,SL,2
10,0.62,0,PD-On,SL,1
10,0.557,1,PD-On,SL,2
10,0.494,0,PD-On,SL,1
10,0.493,0,PD-On,SL,1
10,0.402,1,PD-On,SL,2
10,0.465,0,PD-On,SL,1
10,0.442,0,PD-On,SL,1
10,0.466,1,PD-On,SL,2
10,0.541,1,PD-On,SL,2
10,0.482,0,PD-On,SL,1
10,0.486,1,PD-On,SL,2
10,0.518,0,PD-On,SL,1
10,0.369,0,PD-On,SL,1
10,0.434,1,PD-On,SL,2
10,0.834,0,PD-On,SL,1
10,0.618,1,PD-On,SL,2
10,0.438,0,PD-On,SL,1
10,0.354,0,PD-On,SL,1
10,0.424,1,PD-On,SL,2
10,0.634,1,PD-On,SL,2
10,0.477,1,PD-On,SL,2
10,0.528,0,PD-On,SL,1
10,0.666,0,PD-On,SL,1
10,0.69,1,PD-On,SL,2
10,0.62,1,PD-On,SL,2
10,0.456,0,PD-On,SL,1
10,0.336,0,Control,SH,1
10,0.355,1,Control,SH,2
10,0.442,1,Control,SH,2
10,0.484,0,Control,SH,1
10,0.325,0,Control,SH,1
10,0.3,0,Control,SH,1
10,0.317,1,Control,SH,2
10,0.334,1,Control,SH,2
10,0.379,1,Control,SH,2
10,0.298,0,Control,SH,1
10,0.29,0,Control,SH,1
10,0.545,1,Control,SH,2
10,0.283,1,Control,SH,2
10,0.363,0,Control,SH,1
10,0.393,0,Control,SH,1
10,0.289,1,Control,SH,2
10,0.302,0,Control,SH,1
10,0.447,1,Control,SH,2
10,0.327,0,Control,SH,1
10,0.287,1,Control,SH,2
10,0.264,0,Control,SH,1
10,0.272,0,Control,SH,1
10,0.301,0,Control,SH,1
10,0.327,0,Control,SH,1
10,0.381,1,Control,SH,2
10,0.312,0,Control,SH,1
10,0.243,0,Control,SH,1
10,0.306,0,Control,SH,1
10,0.304,0,Control,SH,1
10,0.369,1,Control,SH,2
10,0.302,0,Control,SH,1
10,0.249,0,Control,SH,1
10,0.277,1,Control,SH,2
10,0.323,0,Control,SH,1
10,0.41,0,Control,SH,1
10,0.249,0,Control,SH,1
10,0.273,0,Control,SH,1
10,0.235,0,Control,SH,1
10,0.309,0,Control,SH,1
10,0.246,0,Control,SH,1
10,0.322,1,Control,SH,2
10,0.279,0,Control,SH,1
10,0.296,1,Control,SH,2
10,0.316,1,Control,SH,2
10,0.355,0,Control,SH,1
10,0.353,0,Control,SH,1
10,0.362,1,Control,SH,2
10,0.432,1,Control,SH,2
10,0.262,0,Control,SH,1
10,0.324,1,Control,SH,2
10,0.322,0,Control,SH,1
10,0.355,1,Control,SH,2
10,0.315,0,Control,SH,1
10,0.287,1,Control,SH,2
10,0.359,1,Control,SH,2
10,0.271,1,Control,SH,2
10,0.274,1,Control,SH,2
10,0.357,1,Control,SH,2
10,0.334,0,Control,SH,1
10,0.278,1,Control,SH,2
10,0.302,0,Control,SH,1
10,0.296,0,Control,SH,1
10,0.207,0,Control,SH,1
10,0.276,1,Control,SH,2
10,0.369,1,Control,SH,2
10,0.303,1,Control,SH,2
10,0.302,1,Control,SH,2
10,0.332,1,Control,SH,2
10,0.303,0,Control,SH,1
10,0.32,1,Control,SH,2
10,0.31,1,Control,SH,2
10,0.272,0,Control,SH,1
10,0.349,1,Control,SH,2
10,0.317,0,Control,SH,1
10,0.274,0,Control,SH,1
10,0.474,0,Control,SH,1
10,0.29,1,Control,SH,2
10,0.297,1,Control,SH,2
10,0.264,0,Control,SH,1
10,0.302,1,Control,SH,2
10,0.269,1,Control,SH,2
10,0.407,1,Control,SH,2
10,0.303,1,Control,SH,2
10,0.348,0,Control,SH,1
10,0.317,1,Control,SH,2
10,0.227,1,Control,SH,2
10,0.288,1,Control,SH,2
10,0.272,0,Control,SH,1
10,0.261,1,Control,SH,2
10,0.307,0,Control,SH,1
10,0.279,1,Control,SH,2
10,0.205,0,Control,SH,1
10,0.262,0,Control,SH,1
10,0.254,1,Control,SH,2
10,0.282,0,Control,SH,1
10,0.262,0,Control,SH,1
10,0.257,1,Control,SH,2
10,0.628,0,Control,SH,1
10,0.452,1,Control,SH,2
10,0.3,1,Control,SH,2
10,0.338,0,Control,SH,1
10,0.277,1,Control,SH,2
10,0.392,0,Control,SH,1
10,0.239,0,Control,SH,1
10,0.348,1,Control,SH,2
10,0.25,1,Control,SH,2
10,0.411,1,Control,SH,2
10,0.285,0,Control,SH,1
10,0.741,1,PD-Off,SH,2
10,0.832,1,PD-Off,SH,2
10,0.791,0,PD-Off,SH,1
10,0.493,0,PD-Off,SH,1
10,0.692,1,PD-Off,SH,2
10,0.518,1,PD-Off,SH,2
10,0.691,0,PD-Off,SH,1
10,0.537,0,PD-Off,SH,1
10,0.497,0,PD-Off,SH,1
10,0.549,1,PD-Off,SH,2
10,0.428,0,PD-Off,SH,1
10,0.415,1,PD-Off,SH,2
10,0.657,1,PD-Off,SH,2
10,1.172,0,PD-Off,SH,1
10,0.649,1,PD-Off,SH,2
10,0.397,0,PD-Off,SH,1
10,0.531,0,PD-Off,SH,1
10,0.505,0,PD-Off,SH,1
10,0.627,1,PD-Off,SH,2
10,0.683,1,PD-Off,SH,2
10,0.554,0,PD-Off,SH,1
10,0.582,1,PD-Off,SH,2
10,0.485,0,PD-Off,SH,1
10,0.444,0,PD-Off,SH,1
10,0.992,0,PD-Off,SH,1
10,0.457,1,PD-Off,SH,2
10,0.486,1,PD-Off,SH,2
10,0.404,1,PD-Off,SH,2
10,0.397,1,PD-Off,SH,2
10,0.436,0,PD-Off,SH,1
10,0.432,1,PD-Off,SH,2
10,0.392,1,PD-Off,SH,2
10,0.592,0,PD-Off,SH,1
10,0.557,0,PD-Off,SH,1
